session_id,customer_id,session_date,session_duration_minutes,pages_viewed,page_type,device_type,bounce_rate,time_on_page_seconds,cart_additions,cart_abandonment,search_queries,support_chat_initiated,email_clicks,app_rating_given
SESS_00003851,CUST_000893,2023-01-25 09:46:00,21,10,Product_Page,Mobile,0.32,1767.75,0,0,2,0,2,0
SESS_00003852,CUST_000609,2023-03-17 08:06:00,20,6,Product_Page,Mobile,0.3,1683.57,3,1,0,0,2,0
SESS_00003853,CUST_001420,2023-12-13 13:20:00,26,8,Home,Mobile,0.86,2188.64,1,0,2,0,0,0
SESS_00003854,CUST_000866,2023-02-06 12:03:00,40,8,Product_Page,Desktop,0.28,3367.14,1,0,5,0,0,0
SESS_00003855,CUST_000609,2023-05-07 00:56:00,51,25,Product_Page,Tablet,0.84,4293.11,2,0,4,0,0,0
SESS_00003856,CUST_000899,2023-03-24 09:29:00,27,5,Home,Mobile,0.47,2272.82,0,0,2,0,1,0
SESS_00003857,CUST_001991,2023-12-20 00:58:00,24,3,Home,Mobile,0.61,2020.29,0,0,2,0,1,0
SESS_00003858,CUST_001472,2023-04-22 02:53:00,15,2,Cart,Mobile,0.74,1262.68,2,0,3,0,2,0
SESS_00003859,CUST_001441,2023-09-04 16:13:00,31,7,Product_Page,Mobile,0.37,2609.54,2,0,2,0,2,0
SESS_00003860,CUST_000979,2023-07-12 12:50:00,100,16,Product_Page,Desktop,0.86,8417.86,0,0,2,0,2,0
SESS_00003861,CUST_001602,2023-04-25 15:30:00,32,4,Product_Page,Mobile,0.46,2693.71,1,0,4,0,0,0
SESS_00003862,CUST_000380,2023-06-06 23:11:00,40,13,Product_Page,Desktop,0.26,3367.14,1,0,3,0,0,0
SESS_00003863,CUST_000989,2023-09-19 09:50:00,96,48,Product_Page,Desktop,0.23,8081.14,3,1,2,0,1,1
SESS_00003864,CUST_000361,2024-03-09 17:42:00,70,10,Home,Desktop,0.41,5892.5,2,0,4,0,2,0
SESS_00003865,CUST_000845,2024-01-30 03:08:00,104,14,Home,Desktop,0.76,8754.57,1,0,2,1,0,0
SESS_00003866,CUST_001034,2023-03-16 13:06:00,15,3,Cart,Tablet,0.78,1262.68,3,0,1,0,1,0
SESS_00003867,CUST_001710,2024-01-01 18:39:00,60,7,Search,Tablet,0.1,5050.71,0,0,5,0,0,0
SESS_00003868,CUST_001134,2023-08-25 14:38:00,38,6,Product_Page,Mobile,0.68,3198.78,2,0,1,0,1,0
SESS_00003869,CUST_001729,2023-05-27 21:53:00,34,17,Cart,Mobile,0.11,2862.07,0,1,1,1,0,0
SESS_00003870,CUST_001194,2023-06-09 22:54:00,4,1,Home,Mobile,0.9,336.71,2,1,1,0,1,0
SESS_00003871,CUST_001448,2023-10-10 03:11:00,116,23,Cart,Desktop,0.8,9764.71,3,1,2,1,0,0
SESS_00003872,CUST_000711,2023-07-25 02:46:00,9,2,Cart,Desktop,0.26,757.61,1,1,4,0,1,0
SESS_00003873,CUST_001870,2023-01-19 17:27:00,68,8,Product_Page,Desktop,0.59,5724.14,2,0,1,0,1,0
SESS_00003874,CUST_000385,2023-03-15 10:50:00,35,7,Search,Mobile,0.31,2946.25,1,0,1,0,0,0
SESS_00003875,CUST_001031,2023-05-17 16:04:00,3,1,Product_Page,Mobile,0.54,252.54,4,1,1,0,0,1
SESS_00003876,CUST_001743,2023-03-23 08:29:00,17,3,Search,Desktop,0.2,1431.04,0,1,1,0,0,0
SESS_00003877,CUST_000712,2023-07-20 19:12:00,42,5,Search,Mobile,0.71,3535.5,0,0,3,0,1,0
SESS_00003878,CUST_001550,2023-12-24 17:47:00,28,7,Product_Page,Mobile,0.56,2357.0,1,0,5,0,4,0
SESS_00003879,CUST_000143,2023-04-04 00:21:00,18,9,Search,Mobile,0.26,1515.21,1,1,0,0,1,0
SESS_00003880,CUST_000727,2024-02-10 04:32:00,11,1,Search,Desktop,0.45,925.96,2,0,1,0,0,0
SESS_00003881,CUST_000991,2023-09-14 13:56:00,104,26,Cart,Desktop,0.41,8754.57,1,1,1,0,1,0
SESS_00003882,CUST_000952,2024-01-28 15:00:00,9,1,Cart,Mobile,0.73,757.61,2,1,3,0,2,0
SESS_00003883,CUST_001938,2023-10-25 12:08:00,3,1,Home,Mobile,0.52,252.54,0,0,5,0,0,0
SESS_00003884,CUST_000310,2023-12-06 07:12:00,56,18,Product_Page,Desktop,0.25,4714.0,1,1,3,0,0,0
SESS_00003885,CUST_001007,2023-01-16 12:23:00,17,2,Home,Mobile,0.68,1431.04,1,0,2,0,0,1
SESS_00003886,CUST_001147,2023-02-06 06:51:00,32,5,Home,Mobile,0.13,2693.71,1,0,2,0,0,0
SESS_00003887,CUST_001215,2023-06-19 12:44:00,10,3,Home,Mobile,0.74,841.79,0,1,3,0,1,0
SESS_00003888,CUST_000672,2023-05-31 07:23:00,43,21,Search,Mobile,0.71,3619.68,0,0,1,0,2,0
SESS_00003889,CUST_000334,2023-10-29 00:19:00,25,4,Product_Page,Mobile,0.78,2104.46,1,0,1,1,0,0
SESS_00003890,CUST_001638,2023-10-17 13:14:00,37,9,Search,Mobile,0.78,3114.61,3,0,0,0,3,0
SESS_00003891,CUST_001719,2023-11-05 11:08:00,45,5,Home,Desktop,0.27,3788.03,1,1,2,0,0,0
SESS_00003892,CUST_001760,2023-01-25 10:54:00,4,2,Product_Page,Mobile,0.18,336.71,1,0,3,0,1,1
SESS_00003893,CUST_000569,2024-02-28 10:50:00,7,1,Product_Page,Mobile,0.84,589.25,2,0,3,1,0,0
SESS_00003894,CUST_001628,2023-01-12 23:25:00,90,18,Home,Desktop,0.52,7576.07,0,0,2,0,0,1
SESS_00003895,CUST_001565,2023-07-28 00:23:00,79,13,Search,Desktop,0.43,6650.11,2,0,3,0,0,0
SESS_00003896,CUST_000091,2023-10-24 10:36:00,12,1,Product_Page,Mobile,0.62,1010.14,1,0,1,0,1,0
SESS_00003897,CUST_000535,2023-04-19 18:40:00,43,7,Product_Page,Mobile,0.67,3619.68,0,0,1,0,1,0
SESS_00003898,CUST_000175,2023-06-22 16:40:00,34,11,Search,Mobile,0.36,2862.07,1,0,3,0,0,0
SESS_00003899,CUST_000334,2023-03-21 11:52:00,33,16,Product_Page,Mobile,0.17,2777.89,0,0,4,0,2,0
SESS_00003900,CUST_000346,2023-02-26 03:26:00,36,5,Cart,Mobile,0.55,3030.43,1,0,0,0,0,0
SESS_00003901,CUST_000800,2023-07-26 21:52:00,4,1,Product_Page,Mobile,0.24,336.71,1,0,1,0,2,0
SESS_00003902,CUST_001676,2023-10-03 19:42:00,13,2,Home,Mobile,0.2,1094.32,2,0,3,0,3,0
SESS_00003903,CUST_001800,2024-03-12 02:16:00,41,6,Home,Mobile,0.37,3451.32,1,0,4,0,0,0
SESS_00003904,CUST_001242,2023-07-21 11:56:00,29,3,Product_Page,Mobile,0.77,2441.18,1,1,0,0,2,0
SESS_00003905,CUST_001346,2023-10-29 21:54:00,11,1,Search,Tablet,0.77,925.96,0,0,1,0,1,0
SESS_00003906,CUST_001462,2023-09-04 17:07:00,25,6,Search,Mobile,0.59,2104.46,2,0,2,0,1,0
SESS_00003907,CUST_001384,2024-01-20 17:44:00,14,2,Product_Page,Mobile,0.31,1178.5,1,1,1,0,0,0
SESS_00003908,CUST_001645,2023-02-14 23:49:00,16,4,Product_Page,Desktop,0.53,1346.86,2,0,3,0,1,1
SESS_00003909,CUST_000495,2023-10-13 07:14:00,26,5,Search,Mobile,0.76,2188.64,2,1,4,0,2,0
SESS_00003910,CUST_001561,2023-11-24 09:18:00,39,13,Product_Page,Mobile,0.46,3282.96,2,1,3,0,1,0
SESS_00003911,CUST_000580,2023-08-27 22:18:00,19,9,Home,Tablet,0.71,1599.39,0,0,3,0,2,0
SESS_00003912,CUST_000477,2023-05-31 20:09:00,63,12,Search,Desktop,0.4,5303.25,0,0,3,0,0,0
SESS_00003913,CUST_001121,2024-01-18 08:51:00,26,3,Search,Tablet,0.3,2188.64,1,0,3,0,0,0
SESS_00003914,CUST_000811,2023-08-11 23:55:00,9,4,Search,Tablet,0.1,757.61,1,0,2,0,1,0
SESS_00003915,CUST_001572,2023-06-18 11:25:00,37,5,Product_Page,Mobile,0.38,3114.61,0,0,3,0,0,1
SESS_00003916,CUST_000158,2023-07-29 00:38:00,26,6,Home,Mobile,0.5,2188.64,1,0,3,0,2,0
SESS_00003917,CUST_001376,2023-01-30 11:28:00,37,7,Product_Page,Tablet,0.26,3114.61,2,1,2,0,0,0
SESS_00003918,CUST_001740,2023-08-08 13:01:00,6,1,Search,Mobile,0.43,505.07,1,0,0,0,1,0
SESS_00003919,CUST_001910,2023-10-06 05:43:00,41,8,Product_Page,Mobile,0.11,3451.32,1,0,1,0,0,0
SESS_00003920,CUST_001748,2023-02-19 09:47:00,42,8,Product_Page,Mobile,0.13,3535.5,1,1,3,0,2,0
SESS_00003921,CUST_000466,2023-01-09 14:18:00,39,5,Home,Tablet,0.12,3282.96,0,0,3,0,1,0
SESS_00003922,CUST_000059,2023-03-18 14:38:00,71,10,Home,Desktop,0.34,5976.68,0,0,4,0,2,0
SESS_00003923,CUST_001460,2023-12-25 04:57:00,71,23,Home,Desktop,0.85,5976.68,2,0,1,0,0,0
SESS_00003924,CUST_000026,2023-02-27 18:57:00,41,8,Home,Mobile,0.55,3451.32,2,0,3,0,0,0
SESS_00003925,CUST_001280,2024-02-09 18:19:00,58,7,Home,Desktop,0.51,4882.36,0,0,2,1,2,0
SESS_00003926,CUST_000764,2024-02-12 04:06:00,68,17,Cart,Desktop,0.4,5724.14,3,1,5,0,0,0
SESS_00003927,CUST_001792,2023-07-10 20:25:00,22,3,Cart,Mobile,0.68,1851.93,1,0,0,0,2,0
SESS_00003928,CUST_001192,2023-12-21 17:34:00,42,14,Search,Desktop,0.47,3535.5,1,0,5,0,2,0
SESS_00003929,CUST_001645,2023-10-11 13:35:00,45,5,Search,Desktop,0.49,3788.03,0,0,0,0,0,0
SESS_00003930,CUST_000622,2024-03-07 07:44:00,37,18,Product_Page,Mobile,0.39,3114.61,0,0,3,0,1,0
SESS_00003931,CUST_001368,2023-07-20 16:17:00,8,1,Home,Mobile,0.64,673.43,1,0,2,0,3,0
SESS_00003932,CUST_000622,2023-07-11 14:57:00,38,9,Cart,Mobile,0.15,3198.78,0,0,1,0,1,0
SESS_00003933,CUST_000712,2024-01-13 23:51:00,31,10,Home,Mobile,0.46,2609.54,1,0,3,1,2,0
SESS_00003934,CUST_001133,2023-02-03 10:40:00,29,4,Search,Mobile,0.85,2441.18,0,0,1,0,0,0
SESS_00003935,CUST_000926,2023-10-23 19:30:00,43,14,Home,Mobile,0.58,3619.68,0,0,2,0,2,0
SESS_00003936,CUST_001085,2023-02-11 11:59:00,62,31,Home,Desktop,0.2,5219.07,2,0,2,0,0,0
SESS_00003937,CUST_000386,2023-11-29 00:08:00,109,15,Search,Desktop,0.25,9175.46,0,1,3,1,2,1
SESS_00003938,CUST_000465,2024-03-14 05:50:00,69,8,Home,Desktop,0.74,5808.32,1,0,3,0,1,0
SESS_00003939,CUST_001975,2023-07-26 06:38:00,19,3,Product_Page,Desktop,0.55,1599.39,0,0,4,0,3,0
SESS_00003940,CUST_001457,2023-11-20 19:18:00,107,17,Home,Desktop,0.88,9007.11,0,0,4,0,0,1
SESS_00003941,CUST_001023,2023-04-16 18:28:00,58,9,Product_Page,Desktop,0.42,4882.36,0,1,2,0,1,0
SESS_00003942,CUST_000950,2023-12-15 22:24:00,54,9,Product_Page,Desktop,0.36,4545.64,1,0,0,1,0,0
SESS_00003943,CUST_001859,2023-07-29 09:54:00,33,16,Search,Mobile,0.77,2777.89,0,0,0,0,1,0
SESS_00003944,CUST_001093,2024-02-09 02:43:00,32,8,Product_Page,Mobile,0.45,2693.71,2,1,1,0,0,0
SESS_00003945,CUST_001988,2023-04-27 08:02:00,39,7,Cart,Mobile,0.72,3282.96,1,1,0,0,3,0
SESS_00003946,CUST_000221,2023-11-21 18:57:00,42,7,Product_Page,Mobile,0.74,3535.5,0,0,4,1,1,0
SESS_00003947,CUST_000904,2024-01-31 20:53:00,52,26,Product_Page,Desktop,0.23,4377.28,1,1,2,1,0,0
SESS_00003948,CUST_000179,2024-02-16 15:20:00,28,9,Search,Mobile,0.65,2357.0,1,0,2,0,1,1
SESS_00003949,CUST_001683,2024-02-14 09:52:00,19,9,Search,Mobile,0.67,1599.39,0,1,1,1,3,0
SESS_00003950,CUST_000845,2023-01-26 04:07:00,4,1,Cart,Mobile,0.64,336.71,0,1,5,0,2,0
SESS_00003951,CUST_000208,2023-07-16 05:27:00,41,8,Product_Page,Mobile,0.1,3451.32,2,0,3,0,0,0
SESS_00003952,CUST_001272,2023-08-03 15:10:00,54,6,Product_Page,Tablet,0.43,4545.64,1,0,1,0,0,0
SESS_00003953,CUST_000932,2024-02-08 16:44:00,17,5,Home,Mobile,0.74,1431.04,2,1,1,0,0,0
SESS_00003954,CUST_000359,2024-02-19 05:24:00,18,3,Product_Page,Tablet,0.4,1515.21,0,0,3,0,0,0
SESS_00003955,CUST_000409,2023-02-03 18:26:00,35,11,Product_Page,Mobile,0.23,2946.25,0,0,0,0,0,0
SESS_00003956,CUST_000624,2023-04-10 13:37:00,72,36,Home,Desktop,0.6,6060.86,1,0,1,0,1,0
SESS_00003957,CUST_001545,2023-03-06 01:02:00,63,12,Cart,Desktop,0.37,5303.25,3,1,5,0,0,0
SESS_00003958,CUST_001140,2023-12-19 19:28:00,12,2,Product_Page,Mobile,0.18,1010.14,0,1,4,1,0,0
SESS_00003959,CUST_000940,2023-03-03 11:27:00,39,19,Home,Mobile,0.1,3282.96,1,0,3,0,0,0
SESS_00003960,CUST_001308,2023-06-04 23:45:00,31,3,Search,Mobile,0.51,2609.54,2,0,3,1,0,0
SESS_00003961,CUST_001981,2023-01-08 02:10:00,87,10,Home,Desktop,0.53,7323.53,0,1,0,0,3,0
SESS_00003962,CUST_001940,2023-10-06 06:43:00,106,17,Search,Desktop,0.18,8922.93,0,0,3,1,0,0
SESS_00003963,CUST_001533,2024-01-29 08:43:00,53,13,Home,Desktop,0.19,4461.46,1,1,1,0,2,0
SESS_00003964,CUST_000161,2024-02-05 12:17:00,57,28,Product_Page,Desktop,0.79,4798.18,2,0,2,0,3,0
SESS_00003965,CUST_000999,2023-12-18 03:22:00,4,2,Product_Page,Mobile,0.45,336.71,1,0,3,1,1,0
SESS_00003966,CUST_000884,2023-11-24 22:43:00,27,6,Home,Mobile,0.64,2272.82,0,1,1,0,1,0
SESS_00003967,CUST_001871,2023-03-26 17:21:00,14,7,Home,Mobile,0.89,1178.5,1,1,0,0,1,0
SESS_00003968,CUST_000065,2023-05-14 10:23:00,32,4,Home,Mobile,0.48,2693.71,1,0,3,0,1,0
SESS_00003969,CUST_001339,2023-09-18 12:34:00,23,3,Product_Page,Mobile,0.74,1936.11,2,0,1,0,2,0
SESS_00003970,CUST_000374,2023-03-18 04:55:00,10,1,Product_Page,Mobile,0.13,841.79,0,0,0,0,1,0
SESS_00003971,CUST_001514,2023-01-27 00:49:00,26,3,Cart,Mobile,0.28,2188.64,4,0,7,0,2,0
SESS_00003972,CUST_000710,2024-01-05 21:39:00,32,4,Search,Mobile,0.88,2693.71,0,0,1,0,1,0
SESS_00003973,CUST_000926,2023-06-06 20:07:00,46,11,Product_Page,Desktop,0.75,3872.21,0,1,4,0,1,0
SESS_00003974,CUST_000278,2023-11-23 01:05:00,34,4,Home,Mobile,0.17,2862.07,1,0,3,0,1,0
SESS_00003975,CUST_001927,2023-01-02 06:58:00,44,14,Home,Desktop,0.35,3703.86,1,0,0,0,1,0
SESS_00003976,CUST_000003,2024-01-03 12:46:00,37,7,Search,Mobile,0.5,3114.61,0,0,1,0,0,0
SESS_00003977,CUST_001737,2023-03-30 02:59:00,33,16,Cart,Mobile,0.37,2777.89,0,0,7,0,1,0
SESS_00003978,CUST_000575,2024-03-03 23:27:00,61,10,Home,Desktop,0.35,5134.89,2,1,1,0,1,0
SESS_00003979,CUST_000968,2023-11-25 00:42:00,56,8,Home,Tablet,0.39,4714.0,1,0,1,0,2,0
SESS_00003980,CUST_001826,2023-12-10 17:07:00,33,5,Home,Mobile,0.58,2777.89,1,0,2,0,0,0
SESS_00003981,CUST_000795,2023-03-14 03:05:00,32,6,Cart,Tablet,0.84,2693.71,1,0,2,0,0,0
SESS_00003982,CUST_000223,2023-03-17 07:02:00,41,8,Home,Desktop,0.45,3451.32,1,0,0,0,1,0
SESS_00003983,CUST_001427,2023-06-25 16:14:00,120,24,Search,Desktop,0.51,10101.43,2,0,4,0,0,0
SESS_00003984,CUST_001652,2023-07-06 19:38:00,77,38,Search,Desktop,0.73,6481.75,1,0,4,0,2,1
SESS_00003985,CUST_001532,2024-01-16 21:40:00,8,1,Product_Page,Mobile,0.6,673.43,1,0,3,0,0,0
SESS_00003986,CUST_001373,2023-08-01 11:34:00,45,22,Product_Page,Mobile,0.33,3788.03,3,0,0,0,2,0
SESS_00003987,CUST_001704,2023-04-26 13:51:00,28,4,Home,Mobile,0.53,2357.0,2,1,3,0,0,0
SESS_00003988,CUST_000336,2023-03-27 04:55:00,4,1,Product_Page,Mobile,0.59,336.71,1,0,1,0,1,0
SESS_00003989,CUST_000771,2023-02-02 21:01:00,13,6,Product_Page,Tablet,0.59,1094.32,1,0,3,0,3,0
SESS_00003990,CUST_000487,2023-01-11 22:44:00,54,27,Product_Page,Desktop,0.12,4545.64,3,0,1,0,0,0
SESS_00003991,CUST_001789,2023-10-20 12:53:00,17,2,Search,Mobile,0.77,1431.04,2,0,1,0,1,1
SESS_00003992,CUST_001175,2023-05-14 15:35:00,14,3,Home,Mobile,0.39,1178.5,0,1,4,1,2,0
SESS_00003993,CUST_001085,2023-10-08 02:44:00,19,3,Home,Mobile,0.51,1599.39,0,0,4,0,1,0
SESS_00003994,CUST_000013,2024-01-23 21:48:00,79,26,Cart,Desktop,0.53,6650.11,1,1,2,0,2,0
SESS_00003995,CUST_000533,2023-12-23 14:19:00,2,1,Cart,Mobile,0.1,168.36,0,0,5,0,0,0
SESS_00003996,CUST_000960,2023-10-18 22:54:00,21,7,Product_Page,Mobile,0.78,1767.75,0,0,5,0,2,1
SESS_00003997,CUST_000637,2023-06-09 09:51:00,9,1,Search,Mobile,0.55,757.61,1,0,2,1,0,0
SESS_00003998,CUST_001989,2023-08-28 11:24:00,29,3,Cart,Mobile,0.33,2441.18,0,0,1,0,1,0
SESS_00003999,CUST_000790,2023-02-15 19:25:00,31,15,Search,Desktop,0.13,2609.54,2,1,0,1,0,0
SESS_00004000,CUST_000456,2023-03-29 07:37:00,13,2,Product_Page,Mobile,0.48,1094.32,2,1,0,0,1,0
SESS_00004001,CUST_000765,2023-01-06 03:58:00,45,5,Product_Page,Mobile,0.15,3788.03,2,1,5,0,1,0
SESS_00004002,CUST_001203,2023-09-05 12:05:00,4,1,Home,Mobile,0.26,336.71,0,0,4,0,1,0
SESS_00004003,CUST_000398,2023-03-10 03:25:00,23,2,Product_Page,Mobile,0.2,1936.11,2,0,1,0,1,0
SESS_00004004,CUST_001649,2023-09-15 22:00:00,37,7,Home,Mobile,0.59,3114.61,3,0,3,0,1,0
SESS_00004005,CUST_000308,2023-07-13 21:30:00,45,22,Cart,Mobile,0.53,3788.03,2,0,4,0,1,0
SESS_00004006,CUST_001788,2023-12-22 10:42:00,6,1,Product_Page,Mobile,0.78,505.07,1,0,3,0,3,0
SESS_00004007,CUST_000235,2023-11-14 07:54:00,35,5,Search,Mobile,0.43,2946.25,0,0,1,0,1,0
SESS_00004008,CUST_000439,2023-12-14 01:38:00,10,2,Home,Desktop,0.44,841.79,0,0,0,0,1,0
SESS_00004009,CUST_000700,2023-11-17 16:05:00,27,3,Home,Mobile,0.87,2272.82,2,0,1,1,3,0
SESS_00004010,CUST_001832,2023-08-29 05:38:00,7,1,Home,Mobile,0.16,589.25,1,1,1,1,0,0
SESS_00004011,CUST_001930,2023-05-05 00:17:00,10,1,Cart,Mobile,0.47,841.79,0,1,0,0,1,0
SESS_00004012,CUST_000068,2023-02-14 17:23:00,39,19,Home,Mobile,0.76,3282.96,0,1,4,0,1,0
SESS_00004013,CUST_001581,2023-06-29 05:30:00,16,8,Product_Page,Mobile,0.4,1346.86,0,0,0,0,0,0
SESS_00004014,CUST_000161,2024-01-27 17:28:00,27,6,Product_Page,Mobile,0.83,2272.82,0,1,5,0,1,1
SESS_00004015,CUST_001780,2023-07-30 15:59:00,31,10,Product_Page,Desktop,0.55,2609.54,2,1,2,0,1,0
SESS_00004016,CUST_000563,2023-02-25 05:32:00,57,14,Home,Desktop,0.24,4798.18,2,0,2,0,2,0
SESS_00004017,CUST_001491,2023-01-13 22:15:00,35,8,Product_Page,Mobile,0.55,2946.25,0,0,3,0,2,0
SESS_00004018,CUST_000256,2023-01-28 03:43:00,80,20,Product_Page,Desktop,0.17,6734.28,1,0,1,1,0,0
SESS_00004019,CUST_001649,2023-10-25 19:40:00,99,33,Product_Page,Desktop,0.2,8333.68,2,0,3,0,1,0
SESS_00004020,CUST_000327,2023-04-03 08:37:00,13,1,Cart,Mobile,0.31,1094.32,1,0,1,0,0,0
SESS_00004021,CUST_001793,2023-05-19 08:50:00,18,9,Product_Page,Mobile,0.12,1515.21,2,0,3,0,0,0
SESS_00004022,CUST_001469,2024-01-16 12:27:00,7,1,Product_Page,Mobile,0.15,589.25,1,1,9,1,1,0
SESS_00004023,CUST_000708,2023-10-21 20:11:00,96,32,Product_Page,Desktop,0.16,8081.14,0,1,1,1,0,0
SESS_00004024,CUST_000275,2023-01-27 18:31:00,26,3,Home,Mobile,0.69,2188.64,1,0,1,1,1,0
SESS_00004025,CUST_001383,2023-05-23 17:24:00,16,2,Home,Desktop,0.89,1346.86,1,0,3,0,1,0
SESS_00004026,CUST_000386,2024-01-19 17:10:00,27,3,Search,Tablet,0.17,2272.82,0,0,0,0,0,1
SESS_00004027,CUST_001803,2023-06-22 22:37:00,9,2,Product_Page,Mobile,0.71,757.61,2,0,3,0,0,0
SESS_00004028,CUST_000450,2023-04-01 02:50:00,9,1,Product_Page,Mobile,0.39,757.61,2,0,3,0,5,0
SESS_00004029,CUST_000989,2023-03-29 08:22:00,26,3,Product_Page,Mobile,0.32,2188.64,0,0,3,0,2,0
SESS_00004030,CUST_000125,2024-02-04 11:04:00,34,11,Product_Page,Mobile,0.82,2862.07,1,0,0,0,1,0
SESS_00004031,CUST_000114,2023-09-27 20:02:00,37,7,Search,Mobile,0.43,3114.61,1,0,3,1,1,0
SESS_00004032,CUST_000234,2024-02-18 14:32:00,2,1,Product_Page,Mobile,0.55,168.36,1,0,3,0,0,0
SESS_00004033,CUST_001013,2023-02-26 06:21:00,36,6,Product_Page,Desktop,0.34,3030.43,1,0,2,0,0,0
SESS_00004034,CUST_001472,2023-06-07 14:55:00,17,5,Search,Tablet,0.27,1431.04,1,0,3,1,2,0
SESS_00004035,CUST_000544,2023-03-21 01:56:00,96,24,Cart,Desktop,0.86,8081.14,1,0,2,0,0,0
SESS_00004036,CUST_000951,2023-01-31 23:14:00,63,15,Product_Page,Desktop,0.76,5303.25,0,0,2,0,1,0
SESS_00004037,CUST_001165,2024-01-28 11:37:00,13,3,Product_Page,Mobile,0.18,1094.32,0,1,2,0,1,0
SESS_00004038,CUST_000980,2023-01-14 15:46:00,13,1,Cart,Mobile,0.68,1094.32,3,1,5,0,0,0
SESS_00004039,CUST_001813,2023-09-03 20:47:00,81,27,Home,Desktop,0.34,6818.46,1,0,2,0,0,0
SESS_00004040,CUST_001232,2023-01-01 22:16:00,29,4,Product_Page,Mobile,0.7,2441.18,2,0,2,0,2,0
SESS_00004041,CUST_001180,2024-01-17 19:34:00,6,1,Home,Mobile,0.51,505.07,0,1,3,0,0,0
SESS_00004042,CUST_000143,2024-01-08 14:09:00,7,1,Product_Page,Mobile,0.79,589.25,1,0,3,0,2,0
SESS_00004043,CUST_000467,2023-09-03 01:11:00,97,19,Cart,Desktop,0.12,8165.32,0,0,1,0,1,0
SESS_00004044,CUST_001483,2023-02-06 12:31:00,7,1,Product_Page,Mobile,0.89,589.25,3,0,3,1,0,0
SESS_00004045,CUST_001867,2023-12-20 15:11:00,33,16,Product_Page,Mobile,0.86,2777.89,0,0,4,0,0,0
SESS_00004046,CUST_000310,2023-03-16 23:18:00,18,9,Cart,Desktop,0.24,1515.21,0,1,0,0,0,0
SESS_00004047,CUST_001610,2023-03-26 13:10:00,8,4,Product_Page,Mobile,0.58,673.43,0,0,1,0,1,0
SESS_00004048,CUST_001095,2023-04-16 00:35:00,15,1,Search,Mobile,0.88,1262.68,2,0,1,0,1,0
SESS_00004049,CUST_000383,2023-01-10 18:05:00,46,6,Search,Desktop,0.46,3872.21,1,0,1,1,0,0
SESS_00004050,CUST_000464,2023-11-23 03:53:00,81,27,Search,Desktop,0.38,6818.46,1,0,4,0,0,0
SESS_00004051,CUST_001098,2024-02-18 08:53:00,9,1,Search,Tablet,0.34,757.61,1,0,3,0,1,1
SESS_00004052,CUST_000675,2024-02-15 07:05:00,94,47,Product_Page,Desktop,0.14,7912.78,0,1,2,0,1,0
SESS_00004053,CUST_001448,2023-09-22 19:10:00,16,8,Home,Mobile,0.76,1346.86,2,0,3,0,1,0
SESS_00004054,CUST_000987,2024-02-25 07:05:00,16,2,Search,Mobile,0.17,1346.86,0,0,4,0,0,0
SESS_00004055,CUST_000948,2023-03-15 18:34:00,74,14,Product_Page,Desktop,0.88,6229.21,1,1,0,0,2,0
SESS_00004056,CUST_001673,2023-04-02 16:28:00,31,15,Home,Mobile,0.35,2609.54,2,0,3,1,0,0
SESS_00004057,CUST_000431,2024-01-19 01:19:00,11,1,Home,Mobile,0.37,925.96,1,0,2,0,0,1
SESS_00004058,CUST_000476,2023-09-17 15:42:00,27,4,Product_Page,Mobile,0.45,2272.82,2,0,2,0,0,0
SESS_00004059,CUST_001837,2023-01-12 23:37:00,8,4,Home,Desktop,0.28,673.43,4,1,1,0,1,0
SESS_00004060,CUST_001519,2023-09-05 21:47:00,34,5,Home,Tablet,0.13,2862.07,0,0,0,0,0,0
SESS_00004061,CUST_000875,2023-05-25 05:45:00,31,6,Product_Page,Mobile,0.41,2609.54,0,1,3,0,0,1
SESS_00004062,CUST_001510,2023-01-18 19:56:00,31,5,Product_Page,Mobile,0.15,2609.54,0,0,1,1,3,0
SESS_00004063,CUST_001604,2023-07-08 04:23:00,17,2,Product_Page,Mobile,0.21,1431.04,0,0,2,0,1,1
SESS_00004064,CUST_001982,2024-01-29 18:39:00,6,2,Product_Page,Mobile,0.23,505.07,0,0,3,1,1,0
SESS_00004065,CUST_001875,2023-09-26 10:54:00,21,10,Home,Mobile,0.15,1767.75,0,0,1,1,1,0
SESS_00004066,CUST_000463,2023-03-04 22:29:00,42,6,Home,Mobile,0.19,3535.5,0,1,1,0,2,0
SESS_00004067,CUST_000535,2023-05-09 17:43:00,43,10,Home,Mobile,0.79,3619.68,0,0,0,0,1,0
SESS_00004068,CUST_001657,2023-12-24 03:50:00,42,10,Product_Page,Tablet,0.49,3535.5,1,0,3,1,0,0
SESS_00004069,CUST_000518,2023-05-24 05:42:00,16,5,Cart,Mobile,0.69,1346.86,1,0,5,1,0,0
SESS_00004070,CUST_000533,2023-05-11 01:11:00,28,4,Product_Page,Tablet,0.45,2357.0,1,0,1,1,0,0
SESS_00004071,CUST_001140,2023-12-01 16:23:00,23,11,Search,Mobile,0.28,1936.11,0,0,0,1,2,0
SESS_00004072,CUST_000020,2023-09-27 16:38:00,11,1,Product_Page,Mobile,0.77,925.96,1,0,3,0,2,0
SESS_00004073,CUST_001671,2023-02-22 14:06:00,8,1,Product_Page,Desktop,0.43,673.43,2,0,1,0,1,0
