transaction_id,customer_id,product_id,transaction_date,amount_spent,payment_method,product_category,quantity
TXN_00002428,CUST_001275,PROD_0179,2023-12-30 04:33:00,17706,UPI,Electronics,1
TXN_00002429,CUST_001589,PROD_0160,2024-01-05 00:38:00,51549,UPI,Home & Living,2
TXN_00002430,CUST_001321,PROD_0002,2024-01-07 20:54:00,77818,UPI,Electronics,1
TXN_00002431,CUST_000993,PROD_0254,2023-06-26 04:46:00,17544,UPI,Fashion,3
TXN_00002432,CUST_000765,PROD_0251,2023-06-30 21:43:00,100481,Credit Card,Electronics,1
TXN_00002433,CUST_000437,PROD_0270,2023-03-17 05:09:00,41634,Credit Card,Electronics,1
TXN_00002434,CUST_001311,PROD_0178,2024-02-22 14:14:00,110153,COD,Electronics,1
TXN_00002435,CUST_001433,PROD_0048,2023-09-25 19:38:00,42316,UPI,Home & Living,1
TXN_00002436,CUST_000357,PROD_0059,2023-07-06 15:44:00,34869,Credit Card,Home & Living,1
TXN_00002437,CUST_001421,PROD_0052,2024-02-05 07:50:00,33312,UPI,Home & Living,1
TXN_00002438,CUST_000726,PROD_0020,2023-04-27 13:27:00,20570,UPI,Electronics,2
TXN_00002439,CUST_000179,PROD_0103,2023-01-18 15:25:00,26476,UPI,Electronics,1
TXN_00002440,CUST_000188,PROD_0160,2023-10-10 14:02:00,29904,UPI,Home & Living,1
TXN_00002441,CUST_001048,PROD_0104,2023-11-07 15:50:00,7155,UPI,Fashion,1
TXN_00002442,CUST_001966,PROD_0192,2023-09-16 05:53:00,11263,Debit Card,Home & Living,1
TXN_00002443,CUST_001749,PROD_0042,2023-01-20 03:00:00,9309,UPI,Home & Living,1
TXN_00002444,CUST_001007,PROD_0298,2023-07-22 03:22:00,1665,COD,Fashion,1
TXN_00002445,CUST_001321,PROD_0209,2024-02-26 17:14:00,86835,Debit Card,Electronics,1
TXN_00002446,CUST_001829,PROD_0052,2023-12-14 17:40:00,69071,Credit Card,Home & Living,2
TXN_00002447,CUST_001970,PROD_0261,2023-02-15 15:42:00,92023,UPI,Electronics,1
TXN_00002448,CUST_001626,PROD_0168,2023-08-11 22:48:00,165315,Credit Card,Electronics,1
TXN_00002449,CUST_000537,PROD_0297,2023-05-13 12:30:00,150766,Debit Card,Electronics,2
TXN_00002450,CUST_000411,PROD_0015,2024-01-21 08:08:00,105876,Debit Card,Electronics,1
TXN_00002451,CUST_000298,PROD_0049,2023-04-21 22:09:00,39885,UPI,Home & Living,1
TXN_00002452,CUST_000291,PROD_0008,2023-12-31 16:01:00,63697,Debit Card,Electronics,1
TXN_00002453,CUST_001300,PROD_0169,2023-11-08 09:16:00,51512,COD,Electronics,1
TXN_00002454,CUST_000316,PROD_0096,2023-12-10 23:36:00,12575,Credit Card,Fashion,1
TXN_00002455,CUST_000316,PROD_0299,2023-12-07 21:40:00,64541,UPI,Electronics,1
TXN_00002456,CUST_001762,PROD_0257,2024-01-11 11:25:00,31753,Debit Card,Electronics,2
TXN_00002457,CUST_000118,PROD_0260,2024-02-25 19:21:00,27037,Credit Card,Electronics,1
TXN_00002458,CUST_000433,PROD_0196,2023-01-26 12:15:00,12163,UPI,Fashion,1
TXN_00002459,CUST_001707,PROD_0094,2024-02-09 23:30:00,48284,UPI,Electronics,1
TXN_00002460,CUST_001771,PROD_0056,2023-02-04 20:07:00,26818,Debit Card,Home & Living,1
TXN_00002461,CUST_001089,PROD_0020,2023-07-23 21:50:00,9713,Credit Card,Electronics,1
TXN_00002462,CUST_001008,PROD_0147,2024-02-28 07:00:00,32659,Credit Card,Electronics,1
TXN_00002463,CUST_000995,PROD_0074,2023-04-28 17:19:00,40779,UPI,Electronics,1
TXN_00002464,CUST_001582,PROD_0208,2023-10-15 10:09:00,4075,UPI,Fashion,1
TXN_00002465,CUST_000028,PROD_0071,2023-02-06 07:49:00,28468,Credit Card,Fashion,3
TXN_00002466,CUST_000790,PROD_0120,2023-12-05 01:32:00,1010,Net Banking,Fashion,2
TXN_00002467,CUST_001607,PROD_0131,2023-07-24 07:36:00,22511,UPI,Home & Living,1
TXN_00002468,CUST_001697,PROD_0092,2023-12-03 11:24:00,5394,UPI,Fashion,1
TXN_00002469,CUST_000130,PROD_0277,2023-05-22 15:02:00,31445,UPI,Fashion,3
TXN_00002470,CUST_000741,PROD_0225,2023-10-19 02:51:00,93399,Credit Card,Electronics,1
TXN_00002471,CUST_000357,PROD_0084,2023-12-04 02:23:00,66755,Credit Card,Electronics,2
TXN_00002472,CUST_000178,PROD_0228,2024-01-04 08:04:00,14725,Credit Card,Electronics,2
TXN_00002473,CUST_000159,PROD_0025,2023-12-11 10:21:00,14746,Credit Card,Fashion,1
TXN_00002474,CUST_000878,PROD_0223,2023-10-19 21:05:00,23935,UPI,Electronics,2
TXN_00002475,CUST_001181,PROD_0229,2023-10-31 06:37:00,8377,UPI,Electronics,1
TXN_00002476,CUST_000658,PROD_0051,2023-09-12 11:51:00,23029,Debit Card,Home & Living,1
TXN_00002477,CUST_000379,PROD_0014,2024-02-16 00:51:00,79733,Debit Card,Electronics,1
TXN_00002478,CUST_000281,PROD_0277,2023-03-28 13:10:00,18994,COD,Fashion,2
TXN_00002479,CUST_001366,PROD_0214,2023-11-15 20:31:00,65125,Credit Card,Electronics,1
TXN_00002480,CUST_000197,PROD_0220,2023-12-05 02:09:00,63547,UPI,Electronics,1
TXN_00002481,CUST_000630,PROD_0120,2023-04-14 18:15:00,976,Debit Card,Fashion,2
TXN_00002482,CUST_001540,PROD_0193,2023-11-14 12:29:00,24989,Debit Card,Home & Living,1
TXN_00002483,CUST_001090,PROD_0030,2023-08-21 12:02:00,35739,UPI,Fashion,3
TXN_00002484,CUST_001160,PROD_0085,2023-08-31 06:04:00,290506,Credit Card,Electronics,2
TXN_00002485,CUST_000338,PROD_0117,2023-09-05 07:05:00,32985,Debit Card,Home & Living,1
TXN_00002486,CUST_001635,PROD_0157,2024-01-30 05:08:00,14361,Wallet,Fashion,1
TXN_00002487,CUST_000897,PROD_0152,2023-12-12 00:29:00,19383,Credit Card,Home & Living,1
TXN_00002488,CUST_001965,PROD_0066,2023-10-23 16:34:00,4843,Credit Card,Fashion,1
TXN_00002489,CUST_001274,PROD_0078,2023-10-06 13:22:00,16066,UPI,Electronics,1
TXN_00002490,CUST_000486,PROD_0011,2023-04-17 20:43:00,108324,UPI,Electronics,1
TXN_00002491,CUST_001171,PROD_0194,2023-12-24 22:19:00,11826,UPI,Fashion,1
TXN_00002492,CUST_000416,PROD_0109,2023-02-16 20:49:00,101607,Debit Card,Electronics,1
TXN_00002493,CUST_000783,PROD_0169,2023-04-07 00:32:00,55415,Wallet,Electronics,1
TXN_00002494,CUST_001377,PROD_0061,2023-10-24 20:21:00,144566,UPI,Electronics,1
TXN_00002495,CUST_000373,PROD_0247,2023-03-16 01:10:00,131814,Credit Card,Electronics,1
TXN_00002496,CUST_000248,PROD_0200,2023-06-30 00:49:00,35997,UPI,Electronics,1
TXN_00002497,CUST_000715,PROD_0060,2023-07-13 08:18:00,44766,COD,Electronics,1
TXN_00002498,CUST_001154,PROD_0185,2024-02-14 09:30:00,51442,Credit Card,Home & Living,2
TXN_00002499,CUST_000015,PROD_0154,2023-01-01 04:26:00,35790,Wallet,Home & Living,2
TXN_00002500,CUST_001983,PROD_0202,2023-07-22 09:19:00,27367,UPI,Electronics,1
TXN_00002501,CUST_001116,PROD_0072,2023-08-11 15:25:00,84112,Credit Card,Electronics,1
TXN_00002502,CUST_000610,PROD_0195,2023-10-31 14:59:00,6451,Credit Card,Electronics,1
TXN_00002503,CUST_000634,PROD_0272,2023-02-15 13:52:00,9513,UPI,Fashion,1
TXN_00002504,CUST_000413,PROD_0129,2023-06-27 13:44:00,11546,Debit Card,Fashion,1
TXN_00002505,CUST_000070,PROD_0128,2023-06-19 01:01:00,79236,Credit Card,Electronics,1
TXN_00002506,CUST_000833,PROD_0246,2023-06-11 22:14:00,25296,Debit Card,Home & Living,1
TXN_00002507,CUST_000964,PROD_0002,2023-10-29 23:24:00,78146,Debit Card,Electronics,1
TXN_00002508,CUST_001997,PROD_0156,2023-08-07 19:11:00,84238,UPI,Electronics,2
TXN_00002509,CUST_001972,PROD_0055,2023-02-10 03:56:00,19845,UPI,Home & Living,1
TXN_00002510,CUST_001301,PROD_0176,2023-07-03 04:36:00,44622,Net Banking,Home & Living,1
TXN_00002511,CUST_001426,PROD_0167,2023-06-14 06:03:00,103888,COD,Electronics,1
TXN_00002512,CUST_001423,PROD_0037,2023-08-27 23:00:00,28819,UPI,Fashion,2
TXN_00002513,CUST_000368,PROD_0275,2023-02-26 05:33:00,1782,Debit Card,Fashion,1
TXN_00002514,CUST_000330,PROD_0219,2023-12-12 06:27:00,48296,Net Banking,Electronics,1
TXN_00002515,CUST_000614,PROD_0009,2023-02-10 10:39:00,160959,COD,Electronics,2
TXN_00002516,CUST_000594,PROD_0026,2023-11-14 17:53:00,1250,Credit Card,Fashion,1
TXN_00002517,CUST_001168,PROD_0205,2023-11-10 12:22:00,322784,UPI,Electronics,2
TXN_00002518,CUST_001890,PROD_0128,2023-12-03 13:15:00,239614,Debit Card,Electronics,3
TXN_00002519,CUST_000612,PROD_0103,2024-01-21 08:55:00,30162,UPI,Electronics,1
TXN_00002520,CUST_001846,PROD_0275,2023-05-30 23:14:00,2102,COD,Fashion,1
TXN_00002521,CUST_000630,PROD_0117,2024-02-07 02:50:00,71692,Credit Card,Home & Living,2
TXN_00002522,CUST_001837,PROD_0058,2023-03-04 12:36:00,100389,UPI,Electronics,1
TXN_00002523,CUST_001901,PROD_0026,2023-05-06 19:15:00,1146,Debit Card,Fashion,1
TXN_00002524,CUST_001708,PROD_0010,2023-05-13 08:37:00,342094,Credit Card,Electronics,3
TXN_00002525,CUST_000924,PROD_0019,2023-10-22 08:56:00,124527,Credit Card,Electronics,3
TXN_00002526,CUST_000840,PROD_0068,2023-09-27 21:53:00,48289,UPI,Electronics,1
TXN_00002527,CUST_001347,PROD_0229,2023-03-29 04:14:00,8327,Wallet,Electronics,1
TXN_00002528,CUST_000098,PROD_0020,2023-09-14 13:08:00,23043,UPI,Electronics,2
TXN_00002529,CUST_001240,PROD_0139,2024-01-06 06:36:00,33085,UPI,Electronics,1
TXN_00002530,CUST_001371,PROD_0130,2023-11-25 16:37:00,136401,Debit Card,Electronics,1
TXN_00002531,CUST_001758,PROD_0084,2023-02-21 07:10:00,33351,Credit Card,Electronics,1
TXN_00002532,CUST_000213,PROD_0017,2024-01-25 18:28:00,71780,Credit Card,Electronics,2
TXN_00002533,CUST_000265,PROD_0235,2023-03-30 03:55:00,21373,UPI,Electronics,1
TXN_00002534,CUST_000981,PROD_0270,2023-09-03 10:19:00,39989,UPI,Electronics,1
TXN_00002535,CUST_001842,PROD_0285,2023-06-28 06:18:00,50154,UPI,Electronics,1
TXN_00002536,CUST_001291,PROD_0203,2023-07-31 11:21:00,81568,Net Banking,Electronics,1
TXN_00002537,CUST_000968,PROD_0216,2023-03-09 04:02:00,128132,Debit Card,Electronics,1
TXN_00002538,CUST_000501,PROD_0177,2023-06-04 08:36:00,47609,COD,Electronics,1
TXN_00002539,CUST_000887,PROD_0253,2023-07-15 02:09:00,9487,Credit Card,Fashion,1
TXN_00002540,CUST_001482,PROD_0284,2023-10-18 01:52:00,44296,Credit Card,Home & Living,2
TXN_00002541,CUST_000057,PROD_0113,2024-01-13 11:06:00,50914,UPI,Electronics,1
TXN_00002542,CUST_000280,PROD_0153,2023-04-15 23:55:00,92739,UPI,Electronics,1
TXN_00002543,CUST_000946,PROD_0161,2023-07-21 11:33:00,102699,Debit Card,Electronics,1
TXN_00002544,CUST_001448,PROD_0239,2023-04-08 10:37:00,35515,UPI,Electronics,2
TXN_00002545,CUST_000691,PROD_0135,2024-03-05 15:00:00,155657,UPI,Electronics,1
TXN_00002546,CUST_001138,PROD_0262,2024-02-17 02:59:00,21235,Credit Card,Electronics,1
TXN_00002547,CUST_001175,PROD_0071,2023-02-05 08:45:00,8778,COD,Fashion,1
TXN_00002548,CUST_000739,PROD_0045,2023-04-07 08:44:00,34408,Debit Card,Home & Living,1
TXN_00002549,CUST_000671,PROD_0058,2023-04-24 02:04:00,103306,UPI,Electronics,1
TXN_00002550,CUST_000457,PROD_0234,2023-10-09 11:03:00,36147,COD,Electronics,1
TXN_00002551,CUST_001813,PROD_0164,2023-04-04 06:53:00,19912,Credit Card,Home & Living,1
TXN_00002552,CUST_000835,PROD_0178,2023-12-10 23:08:00,93422,Credit Card,Electronics,1
TXN_00002553,CUST_000069,PROD_0070,2023-04-10 09:29:00,46307,UPI,Electronics,1
TXN_00002554,CUST_000600,PROD_0240,2023-07-28 06:41:00,7976,Debit Card,Home & Living,1
TXN_00002555,CUST_000221,PROD_0252,2023-04-29 21:28:00,5327,UPI,Home & Living,1
TXN_00002556,CUST_001463,PROD_0078,2023-09-16 23:44:00,16572,COD,Electronics,1
TXN_00002557,CUST_001382,PROD_0282,2023-07-22 17:53:00,308268,Debit Card,Electronics,3
TXN_00002558,CUST_000058,PROD_0214,2024-02-10 20:20:00,65531,Credit Card,Electronics,1
TXN_00002559,CUST_001456,PROD_0217,2023-03-14 18:55:00,207188,Credit Card,Electronics,2
TXN_00002560,CUST_000575,PROD_0028,2023-10-26 01:09:00,6058,COD,Fashion,2
TXN_00002561,CUST_001815,PROD_0072,2023-02-15 20:42:00,87462,Credit Card,Electronics,1
TXN_00002562,CUST_001992,PROD_0206,2023-05-27 02:29:00,49647,UPI,Home & Living,1
TXN_00002563,CUST_000540,PROD_0263,2023-01-20 09:13:00,30862,UPI,Electronics,1
TXN_00002564,CUST_001724,PROD_0259,2023-03-21 07:34:00,112721,Debit Card,Electronics,1
TXN_00002565,CUST_001626,PROD_0044,2023-07-07 01:10:00,25127,UPI,Home & Living,2
TXN_00002566,CUST_000332,PROD_0278,2023-11-09 08:27:00,27856,UPI,Electronics,1
TXN_00002567,CUST_000801,PROD_0019,2023-08-18 10:46:00,84436,Credit Card,Electronics,2
TXN_00002568,CUST_001787,PROD_0043,2024-01-24 05:12:00,103507,Debit Card,Home & Living,2
TXN_00002569,CUST_000412,PROD_0146,2023-03-20 19:50:00,27407,Net Banking,Home & Living,1
TXN_00002570,CUST_000479,PROD_0230,2023-01-09 04:21:00,108300,Credit Card,Electronics,1
TXN_00002571,CUST_000822,PROD_0108,2023-02-25 06:13:00,36126,Debit Card,Home & Living,3
TXN_00002572,CUST_001798,PROD_0228,2023-01-12 07:12:00,6418,Debit Card,Electronics,1
TXN_00002573,CUST_000520,PROD_0045,2023-08-14 02:46:00,32942,UPI,Home & Living,1
TXN_00002574,CUST_001418,PROD_0208,2023-08-08 14:23:00,4076,UPI,Fashion,1
TXN_00002575,CUST_001911,PROD_0002,2023-08-13 13:09:00,94035,Credit Card,Electronics,1
TXN_00002576,CUST_001590,PROD_0088,2023-11-09 11:48:00,117769,Wallet,Electronics,1
TXN_00002577,CUST_001667,PROD_0060,2024-01-19 01:11:00,42458,UPI,Electronics,1
TXN_00002578,CUST_000570,PROD_0164,2023-04-18 01:05:00,45554,Debit Card,Home & Living,2
TXN_00002579,CUST_001929,PROD_0073,2023-04-29 23:37:00,16301,Wallet,Fashion,1
TXN_00002580,CUST_001139,PROD_0106,2024-02-22 15:10:00,115123,Credit Card,Electronics,2
TXN_00002581,CUST_000482,PROD_0023,2023-05-19 22:58:00,17356,COD,Fashion,2
TXN_00002582,CUST_001948,PROD_0190,2023-01-24 04:34:00,46249,COD,Home & Living,1
TXN_00002583,CUST_000607,PROD_0150,2024-02-14 18:51:00,107402,Credit Card,Electronics,1
TXN_00002584,CUST_001519,PROD_0013,2024-01-30 00:05:00,66496,UPI,Electronics,2
TXN_00002585,CUST_000931,PROD_0136,2023-03-25 21:51:00,313801,UPI,Electronics,2
TXN_00002586,CUST_000272,PROD_0163,2023-07-11 01:28:00,100667,COD,Electronics,1
TXN_00002587,CUST_001668,PROD_0249,2023-07-31 08:42:00,142740,Debit Card,Electronics,1
TXN_00002588,CUST_001809,PROD_0285,2024-01-09 03:53:00,92002,Credit Card,Electronics,2
TXN_00002589,CUST_001879,PROD_0160,2023-11-22 22:31:00,26458,Wallet,Home & Living,1
TXN_00002590,CUST_000658,PROD_0229,2023-07-31 03:39:00,8622,Wallet,Electronics,1
TXN_00002591,CUST_001612,PROD_0082,2023-04-04 08:03:00,32467,UPI,Fashion,3
TXN_00002592,CUST_000792,PROD_0039,2023-10-05 07:34:00,13151,COD,Fashion,1
TXN_00002593,CUST_001787,PROD_0116,2023-03-20 21:30:00,150185,UPI,Electronics,3
TXN_00002594,CUST_001289,PROD_0091,2023-09-16 02:11:00,42063,UPI,Home & Living,1
TXN_00002595,CUST_000319,PROD_0129,2023-01-21 18:50:00,11299,UPI,Fashion,1
TXN_00002596,CUST_001410,PROD_0108,2023-07-21 17:18:00,11227,Net Banking,Home & Living,1
TXN_00002597,CUST_001460,PROD_0171,2023-09-17 23:47:00,83599,Debit Card,Electronics,2
TXN_00002598,CUST_000302,PROD_0031,2023-09-06 07:40:00,9171,UPI,Fashion,1
TXN_00002599,CUST_000385,PROD_0055,2024-01-29 02:50:00,39534,UPI,Home & Living,2
TXN_00002600,CUST_000382,PROD_0012,2023-02-13 02:03:00,34274,Net Banking,Electronics,1
TXN_00002601,CUST_000245,PROD_0157,2023-09-20 01:15:00,14064,Net Banking,Fashion,1
TXN_00002602,CUST_001428,PROD_0287,2023-12-19 17:26:00,202392,Debit Card,Electronics,2
TXN_00002603,CUST_001654,PROD_0195,2023-11-11 01:42:00,7106,UPI,Electronics,1
TXN_00002604,CUST_001877,PROD_0291,2023-02-07 14:54:00,191086,Net Banking,Electronics,2
TXN_00002605,CUST_000102,PROD_0281,2023-09-06 09:44:00,60169,Net Banking,Electronics,1
TXN_00002606,CUST_000074,PROD_0068,2023-04-26 19:09:00,56617,Credit Card,Electronics,1
TXN_00002607,CUST_000722,PROD_0293,2023-11-14 19:16:00,7068,Debit Card,Home & Living,1
TXN_00002608,CUST_001423,PROD_0084,2023-11-03 10:47:00,28226,Credit Card,Electronics,1
TXN_00002609,CUST_001815,PROD_0164,2023-02-26 15:06:00,24452,Credit Card,Home & Living,1
TXN_00002610,CUST_000354,PROD_0259,2023-09-10 12:47:00,322817,Debit Card,Electronics,3
TXN_00002611,CUST_000522,PROD_0175,2023-10-13 14:11:00,91456,Credit Card,Electronics,1
TXN_00002612,CUST_000335,PROD_0278,2024-03-14 09:09:00,65391,Debit Card,Electronics,3
TXN_00002613,CUST_000296,PROD_0194,2023-04-01 12:43:00,9333,UPI,Fashion,1
TXN_00002614,CUST_000657,PROD_0184,2023-05-14 18:56:00,2132,UPI,Fashion,1
TXN_00002615,CUST_001324,PROD_0018,2023-04-09 06:47:00,263650,Debit Card,Electronics,2
TXN_00002616,CUST_001508,PROD_0151,2023-10-04 06:12:00,54176,Net Banking,Electronics,1
TXN_00002617,CUST_002000,PROD_0073,2023-06-04 14:56:00,13624,UPI,Fashion,1
TXN_00002618,CUST_001854,PROD_0217,2023-06-06 16:53:00,107270,Credit Card,Electronics,1
TXN_00002619,CUST_001063,PROD_0012,2023-11-03 18:59:00,38941,Credit Card,Electronics,1
TXN_00002620,CUST_000678,PROD_0032,2023-08-26 00:51:00,1527,UPI,Fashion,1
TXN_00002621,CUST_000341,PROD_0198,2023-07-11 19:43:00,6421,COD,Home & Living,3
TXN_00002622,CUST_000774,PROD_0215,2023-12-17 11:04:00,35843,COD,Electronics,1
TXN_00002623,CUST_001254,PROD_0046,2023-06-10 06:50:00,112850,Credit Card,Home & Living,3
TXN_00002624,CUST_001397,PROD_0065,2023-05-12 19:44:00,10519,UPI,Fashion,2
TXN_00002625,CUST_001851,PROD_0285,2023-08-07 20:42:00,82072,Debit Card,Electronics,2
TXN_00002626,CUST_000429,PROD_0134,2023-11-03 23:20:00,105332,UPI,Electronics,1
TXN_00002627,CUST_000849,PROD_0178,2023-04-05 14:58:00,95783,Wallet,Electronics,1
TXN_00002628,CUST_001020,PROD_0179,2024-02-11 05:10:00,18421,UPI,Electronics,1
TXN_00002629,CUST_001868,PROD_0134,2023-03-20 00:26:00,112325,Debit Card,Electronics,1
TXN_00002630,CUST_000165,PROD_0198,2023-06-28 17:05:00,5598,Credit Card,Home & Living,2
TXN_00002631,CUST_000291,PROD_0087,2023-03-10 00:41:00,171328,COD,Electronics,3
TXN_00002632,CUST_000756,PROD_0237,2023-03-22 04:37:00,272569,Credit Card,Electronics,3
TXN_00002633,CUST_000586,PROD_0075,2023-06-15 13:13:00,123333,Wallet,Electronics,1
TXN_00002634,CUST_000087,PROD_0096,2023-06-12 10:48:00,11806,Net Banking,Fashion,1
TXN_00002635,CUST_001362,PROD_0246,2023-07-25 07:27:00,58102,COD,Home & Living,2
TXN_00002636,CUST_000501,PROD_0297,2024-01-04 04:41:00,73796,COD,Electronics,1
TXN_00002637,CUST_000837,PROD_0016,2023-11-15 23:18:00,123543,UPI,Electronics,1
TXN_00002638,CUST_001361,PROD_0296,2023-04-03 01:27:00,311167,Credit Card,Electronics,2
TXN_00002639,CUST_000773,PROD_0043,2023-12-06 08:39:00,41973,UPI,Home & Living,1
TXN_00002640,CUST_001054,PROD_0094,2023-12-09 17:21:00,111070,Debit Card,Electronics,3
TXN_00002641,CUST_000199,PROD_0114,2024-01-06 03:14:00,77955,COD,Electronics,2
TXN_00002642,CUST_001341,PROD_0095,2024-03-11 01:02:00,89957,UPI,Electronics,1
TXN_00002643,CUST_000559,PROD_0053,2024-03-12 07:45:00,9810,Net Banking,Home & Living,1
TXN_00002644,CUST_001753,PROD_0110,2024-02-24 20:05:00,260841,Credit Card,Electronics,2
TXN_00002645,CUST_000363,PROD_0126,2023-02-18 05:50:00,10996,Debit Card,Fashion,1
TXN_00002646,CUST_000157,PROD_0155,2023-06-01 16:42:00,13044,COD,Electronics,1
TXN_00002647,CUST_001868,PROD_0213,2023-12-31 11:34:00,129432,Wallet,Electronics,1
TXN_00002648,CUST_000315,PROD_0039,2023-10-06 13:34:00,15251,Debit Card,Fashion,1
TXN_00002649,CUST_001023,PROD_0195,2023-06-02 00:06:00,7244,UPI,Electronics,1
TXN_00002650,CUST_001564,PROD_0258,2023-09-29 10:16:00,33369,Credit Card,Electronics,1
TXN_00002651,CUST_001140,PROD_0144,2023-07-19 09:19:00,27412,Net Banking,Electronics,2
TXN_00002652,CUST_001537,PROD_0231,2024-03-04 21:00:00,58733,Credit Card,Electronics,1
TXN_00002653,CUST_000088,PROD_0232,2023-04-01 18:59:00,7419,Credit Card,Fashion,1
TXN_00002654,CUST_001030,PROD_0261,2023-09-12 14:40:00,114377,UPI,Electronics,1
TXN_00002655,CUST_001075,PROD_0220,2024-03-01 10:33:00,70920,Net Banking,Electronics,1
TXN_00002656,CUST_000671,PROD_0297,2023-07-18 20:25:00,80796,Net Banking,Electronics,1
TXN_00002657,CUST_000578,PROD_0119,2023-07-24 23:19:00,167545,UPI,Electronics,2
TXN_00002658,CUST_001588,PROD_0176,2023-11-02 13:46:00,46984,Debit Card,Home & Living,1
TXN_00002659,CUST_000265,PROD_0225,2023-12-04 05:07:00,90414,Credit Card,Electronics,1
TXN_00002660,CUST_001251,PROD_0100,2023-08-12 04:11:00,135159,Net Banking,Electronics,2
TXN_00002661,CUST_000154,PROD_0030,2023-01-09 09:44:00,10605,Net Banking,Fashion,1
TXN_00002662,CUST_000131,PROD_0068,2023-03-25 19:16:00,44885,UPI,Electronics,1
TXN_00002663,CUST_001090,PROD_0204,2023-02-27 09:46:00,1835,Wallet,Fashion,1
TXN_00002664,CUST_000995,PROD_0200,2023-10-18 22:55:00,39698,Net Banking,Electronics,1
TXN_00002665,CUST_000230,PROD_0133,2023-11-11 14:09:00,30450,Credit Card,Electronics,1
TXN_00002666,CUST_001691,PROD_0030,2023-10-29 19:38:00,12592,Net Banking,Fashion,1
TXN_00002667,CUST_001256,PROD_0218,2023-12-20 16:06:00,25990,COD,Fashion,2
TXN_00002668,CUST_001335,PROD_0072,2023-12-24 06:07:00,143968,COD,Electronics,2
TXN_00002669,CUST_001507,PROD_0259,2023-01-30 07:56:00,120983,Net Banking,Electronics,1
TXN_00002670,CUST_000885,PROD_0115,2023-01-11 23:44:00,47980,Debit Card,Home & Living,1
TXN_00002671,CUST_001527,PROD_0238,2023-01-02 01:00:00,16223,Debit Card,Electronics,1
TXN_00002672,CUST_000713,PROD_0071,2024-01-18 05:34:00,9611,UPI,Fashion,1
TXN_00002673,CUST_000690,PROD_0239,2023-07-22 06:55:00,15677,Credit Card,Electronics,1
TXN_00002674,CUST_000198,PROD_0257,2023-11-20 01:20:00,14928,Credit Card,Electronics,1
TXN_00002675,CUST_001659,PROD_0116,2023-05-06 16:57:00,40179,Net Banking,Electronics,1
TXN_00002676,CUST_000482,PROD_0064,2023-01-01 11:35:00,8069,Debit Card,Fashion,1
TXN_00002677,CUST_001412,PROD_0278,2023-08-02 19:10:00,45738,UPI,Electronics,2
TXN_00002678,CUST_001352,PROD_0211,2024-01-28 19:03:00,52467,UPI,Electronics,1
TXN_00002679,CUST_000123,PROD_0126,2023-10-01 22:27:00,9804,UPI,Fashion,1
TXN_00002680,CUST_000336,PROD_0285,2024-01-23 13:59:00,149280,COD,Electronics,3
TXN_00002681,CUST_000500,PROD_0249,2023-04-01 17:56:00,425812,Debit Card,Electronics,3
TXN_00002682,CUST_000424,PROD_0076,2023-09-14 19:57:00,7212,Net Banking,Home & Living,1
TXN_00002683,CUST_000790,PROD_0118,2023-04-15 06:52:00,28352,Net Banking,Fashion,2
TXN_00002684,CUST_000991,PROD_0223,2024-01-18 02:32:00,12491,UPI,Electronics,1
TXN_00002685,CUST_000689,PROD_0126,2023-11-20 17:58:00,20705,Debit Card,Fashion,2
TXN_00002686,CUST_001662,PROD_0245,2024-01-29 12:11:00,135505,Debit Card,Electronics,1
TXN_00002687,CUST_000815,PROD_0252,2023-05-07 13:35:00,12285,Net Banking,Home & Living,2
TXN_00002688,CUST_000625,PROD_0064,2023-02-25 00:04:00,27181,Credit Card,Fashion,3
TXN_00002689,CUST_000389,PROD_0100,2023-09-16 05:12:00,203703,UPI,Electronics,3
TXN_00002690,CUST_001844,PROD_0213,2023-11-08 04:06:00,106524,Net Banking,Electronics,1
TXN_00002691,CUST_001379,PROD_0264,2023-09-18 23:14:00,5989,UPI,Home & Living,1
TXN_00002692,CUST_000716,PROD_0137,2023-08-25 23:38:00,5785,UPI,Fashion,1
TXN_00002693,CUST_001492,PROD_0040,2023-09-28 15:20:00,25822,Net Banking,Fashion,2
TXN_00002694,CUST_001451,PROD_0036,2024-01-12 22:01:00,4858,Credit Card,Fashion,1
