session_id,customer_id,device_type,session_start,session_end,pages_visited,session_duration_minutes
SESS_00002062,CUST_000288,Desktop,2023-12-21 07:21:00,2023-12-21 08:23:00,20,62
SESS_00002063,CUST_001664,Mobile,2023-02-11 12:31:00,2023-02-11 12:57:00,5,26
SESS_00002064,CUST_000101,Mobile,2023-03-15 14:06:00,2023-03-15 14:33:00,4,27
SESS_00002065,CUST_001195,Mobile,2023-04-03 14:33:00,2023-04-03 15:15:00,7,42
SESS_00002066,CUST_001139,Desktop,2023-05-21 14:32:00,2023-05-21 16:18:00,15,106
SESS_00002067,CUST_001619,Desktop,2023-08-24 02:34:00,2023-08-24 02:51:00,2,17
SESS_00002068,CUST_001261,Mobile,2023-04-12 17:14:00,2023-04-12 17:35:00,4,21
SESS_00002069,CUST_001372,Mobile,2023-08-16 23:02:00,2023-08-16 23:26:00,12,24
SESS_00002070,CUST_000026,Mobile,2023-11-28 23:45:00,2023-11-29 00:03:00,3,18
SESS_00002071,CUST_000477,Mobile,2023-01-01 20:35:00,2023-01-01 20:38:00,1,3
SESS_00002072,CUST_001060,Desktop,2023-03-26 03:13:00,2023-03-26 03:35:00,3,22
SESS_00002073,CUST_000162,Desktop,2023-12-23 09:53:00,2023-12-23 11:06:00,24,73
SESS_00002074,CUST_000638,Mobile,2023-11-19 02:53:00,2023-11-19 03:14:00,3,21
SESS_00002075,CUST_000480,Desktop,2023-01-11 08:48:00,2023-01-11 09:33:00,11,45
SESS_00002076,CUST_000782,Desktop,2023-10-18 14:34:00,2023-10-18 16:02:00,14,88
SESS_00002077,CUST_000608,Mobile,2023-03-17 10:36:00,2023-03-17 11:04:00,9,28
SESS_00002078,CUST_000616,Mobile,2023-10-24 00:48:00,2023-10-24 00:51:00,1,3
SESS_00002079,CUST_001210,Mobile,2023-08-20 13:33:00,2023-08-20 14:13:00,13,40
SESS_00002080,CUST_000506,Mobile,2023-05-22 11:00:00,2023-05-22 11:05:00,1,5
SESS_00002081,CUST_000213,Mobile,2023-11-13 11:05:00,2023-11-13 11:49:00,22,44
SESS_00002082,CUST_000406,Desktop,2023-11-19 01:13:00,2023-11-19 01:24:00,2,11
SESS_00002083,CUST_001590,Desktop,2023-07-19 12:04:00,2023-07-19 13:13:00,34,69
SESS_00002084,CUST_000793,Mobile,2023-12-26 03:24:00,2023-12-26 04:09:00,6,45
SESS_00002085,CUST_000824,Mobile,2023-10-12 23:17:00,2023-10-12 23:45:00,7,28
SESS_00002086,CUST_001631,Desktop,2023-12-20 17:43:00,2023-12-20 18:08:00,3,25
SESS_00002087,CUST_001313,Tablet,2023-01-16 19:33:00,2023-01-16 20:09:00,12,36
SESS_00002088,CUST_001088,Mobile,2023-06-08 16:58:00,2023-06-08 17:04:00,1,6
SESS_00002089,CUST_000217,Mobile,2023-10-01 12:36:00,2023-10-01 13:03:00,4,27
SESS_00002090,CUST_000287,Mobile,2023-04-26 08:16:00,2023-04-26 08:34:00,9,18
SESS_00002091,CUST_000669,Mobile,2023-07-09 14:09:00,2023-07-09 14:30:00,4,21
SESS_00002092,CUST_001549,Mobile,2023-08-25 05:05:00,2023-08-25 05:21:00,2,16
SESS_00002093,CUST_001169,Tablet,2023-07-29 06:41:00,2023-07-29 07:11:00,10,30
SESS_00002094,CUST_000053,Tablet,2023-12-29 18:04:00,2023-12-29 18:35:00,15,31
SESS_00002095,CUST_001947,Desktop,2023-12-05 08:37:00,2023-12-05 10:11:00,23,94
SESS_00002096,CUST_001950,Mobile,2023-02-26 15:47:00,2023-02-26 15:59:00,1,12
SESS_00002097,CUST_000397,Desktop,2023-02-04 19:01:00,2023-02-04 19:17:00,3,16
SESS_00002098,CUST_000115,Mobile,2023-12-24 12:27:00,2023-12-24 13:02:00,7,35
SESS_00002099,CUST_000498,Desktop,2024-02-23 14:08:00,2024-02-23 14:28:00,2,20
SESS_00002100,CUST_001118,Desktop,2024-02-11 11:50:00,2024-02-11 13:09:00,13,79
SESS_00002101,CUST_000442,Mobile,2024-03-07 11:32:00,2024-03-07 11:50:00,2,18
SESS_00002102,CUST_001474,Desktop,2024-01-20 20:03:00,2024-01-20 21:54:00,13,111
SESS_00002103,CUST_000625,Tablet,2023-09-04 01:49:00,2023-09-04 02:49:00,15,60
SESS_00002104,CUST_001421,Mobile,2023-08-22 02:52:00,2023-08-22 03:04:00,1,12
SESS_00002105,CUST_000854,Mobile,2023-06-12 12:22:00,2023-06-12 12:48:00,3,26
SESS_00002106,CUST_001858,Desktop,2023-12-21 08:06:00,2023-12-21 09:41:00,19,95
SESS_00002107,CUST_000647,Desktop,2023-07-22 12:26:00,2023-07-22 13:32:00,33,66
SESS_00002108,CUST_000687,Desktop,2023-08-23 03:05:00,2023-08-23 04:58:00,56,113
SESS_00002109,CUST_000288,Mobile,2023-01-20 15:01:00,2023-01-20 15:09:00,1,8
SESS_00002110,CUST_001411,Mobile,2023-12-03 00:44:00,2023-12-03 01:07:00,3,23
SESS_00002111,CUST_001079,Desktop,2024-01-29 18:12:00,2024-01-29 19:57:00,26,105
SESS_00002112,CUST_001167,Tablet,2023-08-05 15:40:00,2023-08-05 16:22:00,5,42
SESS_00002113,CUST_000381,Desktop,2024-02-16 13:11:00,2024-02-16 14:05:00,7,54
SESS_00002114,CUST_001785,Mobile,2023-06-23 04:22:00,2023-06-23 04:53:00,6,31
SESS_00002115,CUST_000161,Mobile,2023-06-28 00:45:00,2023-06-28 01:02:00,5,17
SESS_00002116,CUST_000712,Desktop,2024-02-27 19:51:00,2024-02-27 21:19:00,14,88
SESS_00002117,CUST_001323,Mobile,2023-05-13 17:03:00,2023-05-13 17:38:00,7,35
SESS_00002118,CUST_000135,Desktop,2023-09-16 13:43:00,2023-09-16 15:28:00,15,105
SESS_00002119,CUST_001416,Mobile,2023-11-22 16:47:00,2023-11-22 17:01:00,1,14
SESS_00002120,CUST_000021,Desktop,2024-02-24 08:13:00,2024-02-24 08:56:00,14,43
SESS_00002121,CUST_000330,Desktop,2023-10-31 19:55:00,2023-10-31 21:28:00,11,93
SESS_00002122,CUST_001016,Tablet,2023-10-04 11:13:00,2023-10-04 11:26:00,1,13
SESS_00002123,CUST_001778,Mobile,2023-03-05 22:44:00,2023-03-05 22:46:00,1,2
SESS_00002124,CUST_001459,Desktop,2023-05-04 07:57:00,2023-05-04 09:19:00,13,82
SESS_00002125,CUST_001158,Mobile,2024-02-28 06:00:00,2024-02-28 06:38:00,19,38
SESS_00002126,CUST_000575,Desktop,2023-01-04 01:15:00,2023-01-04 02:25:00,8,70
SESS_00002127,CUST_001792,Tablet,2023-08-04 11:35:00,2023-08-04 11:59:00,3,24
SESS_00002128,CUST_001507,Mobile,2023-12-03 18:42:00,2023-12-03 18:45:00,1,3
SESS_00002129,CUST_001827,Mobile,2023-06-05 01:56:00,2023-06-05 02:19:00,4,23
SESS_00002130,CUST_000682,Tablet,2024-01-12 00:09:00,2024-01-12 01:07:00,14,58
SESS_00002131,CUST_000922,Mobile,2023-10-08 15:02:00,2023-10-08 15:47:00,6,45
SESS_00002132,CUST_001673,Desktop,2024-02-15 19:02:00,2024-02-15 20:28:00,21,86
SESS_00002133,CUST_001251,Mobile,2023-01-29 04:43:00,2023-01-29 05:14:00,4,31
SESS_00002134,CUST_001233,Mobile,2023-10-16 00:17:00,2023-10-16 00:44:00,9,27
SESS_00002135,CUST_000809,Mobile,2023-11-06 02:49:00,2023-11-06 03:29:00,5,40
SESS_00002136,CUST_001179,Mobile,2023-02-27 16:48:00,2023-02-27 17:02:00,1,14
SESS_00002137,CUST_001069,Desktop,2023-08-04 08:33:00,2023-08-04 10:17:00,17,104
SESS_00002138,CUST_000385,Mobile,2023-07-14 04:26:00,2023-07-14 05:05:00,7,39
SESS_00002139,CUST_000163,Desktop,2023-07-31 22:12:00,2023-07-31 23:09:00,11,57
SESS_00002140,CUST_001376,Desktop,2023-09-01 02:29:00,2023-09-01 04:07:00,19,98
SESS_00002141,CUST_000652,Desktop,2023-04-05 19:26:00,2023-04-05 21:05:00,14,99
SESS_00002142,CUST_001169,Desktop,2023-12-28 09:59:00,2023-12-28 11:33:00,11,94
SESS_00002143,CUST_000369,Desktop,2023-12-19 12:39:00,2023-12-19 12:59:00,5,20
SESS_00002144,CUST_001751,Mobile,2023-05-20 22:34:00,2023-05-20 23:16:00,7,42
SESS_00002145,CUST_000947,Mobile,2023-10-04 17:46:00,2023-10-04 17:53:00,1,7
SESS_00002146,CUST_001304,Mobile,2023-05-16 03:44:00,2023-05-16 03:54:00,2,10
SESS_00002147,CUST_000672,Desktop,2024-03-02 05:50:00,2024-03-02 06:54:00,8,64
SESS_00002148,CUST_001685,Desktop,2023-08-30 01:23:00,2023-08-30 01:35:00,1,12
SESS_00002149,CUST_001093,Mobile,2024-02-16 15:21:00,2024-02-16 15:44:00,11,23
SESS_00002150,CUST_000660,Desktop,2023-08-09 05:16:00,2023-08-09 06:01:00,5,45
SESS_00002151,CUST_001686,Desktop,2023-10-01 02:34:00,2023-10-01 04:17:00,12,103
SESS_00002152,CUST_001780,Mobile,2024-01-17 23:34:00,2024-01-18 00:10:00,5,36
SESS_00002153,CUST_001682,Desktop,2023-07-17 14:33:00,2023-07-17 15:56:00,11,83
SESS_00002154,CUST_000754,Mobile,2023-01-13 03:14:00,2023-01-13 03:52:00,19,38
SESS_00002155,CUST_001885,Mobile,2023-10-23 06:33:00,2023-10-23 07:04:00,15,31
SESS_00002156,CUST_000898,Mobile,2023-05-23 22:05:00,2023-05-23 22:26:00,7,21
SESS_00002157,CUST_000045,Desktop,2023-02-21 07:17:00,2023-02-21 09:12:00,19,115
SESS_00002158,CUST_001671,Mobile,2023-12-03 17:54:00,2023-12-03 18:15:00,7,21
SESS_00002159,CUST_001131,Tablet,2024-01-18 05:34:00,2024-01-18 06:21:00,5,47
SESS_00002160,CUST_001903,Mobile,2023-02-08 09:01:00,2023-02-08 09:21:00,4,20
SESS_00002161,CUST_000363,Mobile,2023-06-09 15:34:00,2023-06-09 16:03:00,4,29
SESS_00002162,CUST_001491,Mobile,2023-04-11 11:53:00,2023-04-11 12:23:00,3,30
SESS_00002163,CUST_000379,Desktop,2023-04-21 13:42:00,2023-04-21 14:10:00,5,28
SESS_00002164,CUST_001876,Tablet,2023-04-27 07:03:00,2023-04-27 07:40:00,5,37
SESS_00002165,CUST_001169,Tablet,2023-01-06 07:19:00,2023-01-06 07:44:00,3,25
SESS_00002166,CUST_000608,Desktop,2023-06-08 12:41:00,2023-06-08 13:53:00,18,72
SESS_00002167,CUST_001646,Desktop,2023-05-08 05:53:00,2023-05-08 06:09:00,2,16
SESS_00002168,CUST_001929,Mobile,2023-01-22 19:20:00,2023-01-22 19:40:00,3,20
SESS_00002169,CUST_000793,Mobile,2023-10-15 13:06:00,2023-10-15 13:39:00,6,33
SESS_00002170,CUST_001643,Tablet,2024-01-03 21:12:00,2024-01-03 21:20:00,1,8
SESS_00002171,CUST_001849,Mobile,2023-08-30 18:59:00,2023-08-30 19:01:00,1,2
SESS_00002172,CUST_001271,Desktop,2023-02-08 22:55:00,2023-02-09 00:35:00,16,100
SESS_00002173,CUST_001251,Desktop,2023-11-25 20:41:00,2023-11-25 22:30:00,13,109
SESS_00002174,CUST_001679,Desktop,2023-09-14 08:25:00,2023-09-14 09:30:00,13,65
SESS_00002175,CUST_000140,Mobile,2023-08-27 00:38:00,2023-08-27 01:16:00,9,38
SESS_00002176,CUST_000242,Mobile,2023-02-17 01:13:00,2023-02-17 01:37:00,4,24
SESS_00002177,CUST_001494,Mobile,2023-03-25 10:30:00,2023-03-25 10:57:00,9,27
SESS_00002178,CUST_000142,Desktop,2023-01-30 23:40:00,2023-01-31 01:04:00,42,84
SESS_00002179,CUST_000292,Mobile,2023-09-27 00:22:00,2023-09-27 00:53:00,3,31
SESS_00002180,CUST_001875,Desktop,2023-10-30 22:21:00,2023-10-30 23:16:00,27,55
SESS_00002181,CUST_000050,Mobile,2024-02-16 01:48:00,2024-02-16 02:06:00,4,18
SESS_00002182,CUST_000562,Desktop,2023-02-07 11:27:00,2023-02-07 13:23:00,14,116
SESS_00002183,CUST_001707,Desktop,2024-01-29 12:43:00,2024-01-29 13:21:00,19,38
SESS_00002184,CUST_001936,Desktop,2023-07-11 23:28:00,2023-07-11 23:56:00,5,28
SESS_00002185,CUST_000764,Mobile,2023-08-11 04:51:00,2023-08-11 05:04:00,6,13
SESS_00002186,CUST_000336,Mobile,2023-02-28 14:20:00,2023-02-28 14:56:00,6,36
SESS_00002187,CUST_000367,Mobile,2024-02-26 17:13:00,2024-02-26 17:51:00,5,38
SESS_00002188,CUST_000045,Mobile,2023-06-14 06:29:00,2023-06-14 06:32:00,1,3
SESS_00002189,CUST_001525,Mobile,2023-04-27 20:30:00,2023-04-27 20:57:00,3,27
SESS_00002190,CUST_001518,Mobile,2023-01-15 21:29:00,2023-01-15 21:42:00,6,13
SESS_00002191,CUST_001376,Mobile,2024-03-02 06:09:00,2024-03-02 06:28:00,3,19
SESS_00002192,CUST_001245,Desktop,2023-04-09 04:14:00,2023-04-09 05:44:00,18,90
SESS_00002193,CUST_001826,Mobile,2023-09-04 11:26:00,2023-09-04 11:59:00,6,33
SESS_00002194,CUST_001253,Tablet,2023-05-19 12:24:00,2023-05-19 13:24:00,10,60
SESS_00002195,CUST_000666,Mobile,2023-04-15 05:17:00,2023-04-15 05:26:00,1,9
SESS_00002196,CUST_000602,Mobile,2023-09-16 09:09:00,2023-09-16 09:37:00,4,28
SESS_00002197,CUST_001151,Mobile,2023-11-06 16:35:00,2023-11-06 16:39:00,1,4
SESS_00002198,CUST_000904,Mobile,2023-07-03 15:55:00,2023-07-03 16:37:00,10,42
SESS_00002199,CUST_000896,Mobile,2024-02-11 11:33:00,2024-02-11 11:56:00,3,23
SESS_00002200,CUST_001536,Desktop,2023-08-13 17:23:00,2023-08-13 18:21:00,7,58
SESS_00002201,CUST_000613,Tablet,2023-07-07 02:49:00,2023-07-07 03:38:00,8,49
SESS_00002202,CUST_000368,Desktop,2023-05-22 04:28:00,2023-05-22 05:48:00,26,80
SESS_00002203,CUST_000544,Mobile,2023-07-17 17:43:00,2023-07-17 17:53:00,1,10
SESS_00002204,CUST_001337,Mobile,2023-11-12 21:35:00,2023-11-12 22:00:00,12,25
SESS_00002205,CUST_000817,Mobile,2023-06-27 04:11:00,2023-06-27 04:55:00,7,44
SESS_00002206,CUST_001005,Desktop,2023-04-17 10:06:00,2023-04-17 10:25:00,3,19
SESS_00002207,CUST_000957,Desktop,2023-09-04 16:25:00,2023-09-04 17:03:00,9,38
SESS_00002208,CUST_001285,Mobile,2023-02-04 08:18:00,2023-02-04 08:55:00,7,37
SESS_00002209,CUST_001363,Tablet,2023-09-06 14:19:00,2023-09-06 14:52:00,6,33
SESS_00002210,CUST_001593,Mobile,2023-04-11 18:28:00,2023-04-11 19:12:00,6,44
SESS_00002211,CUST_000159,Mobile,2023-01-10 06:04:00,2023-01-10 06:39:00,5,35
SESS_00002212,CUST_000899,Tablet,2024-03-12 05:31:00,2024-03-12 06:07:00,4,36
SESS_00002213,CUST_001165,Mobile,2023-08-03 01:55:00,2023-08-03 02:23:00,4,28
SESS_00002214,CUST_001105,Mobile,2023-09-16 16:42:00,2023-09-16 17:08:00,5,26
SESS_00002215,CUST_001368,Mobile,2024-01-01 09:46:00,2024-01-01 09:59:00,6,13
SESS_00002216,CUST_000677,Mobile,2023-12-18 22:01:00,2023-12-18 22:45:00,5,44
SESS_00002217,CUST_001724,Mobile,2023-06-16 15:34:00,2023-06-16 15:54:00,4,20
SESS_00002218,CUST_000360,Mobile,2023-03-15 02:25:00,2023-03-15 02:40:00,3,15
SESS_00002219,CUST_001581,Mobile,2023-07-28 10:05:00,2023-07-28 10:41:00,5,36
SESS_00002220,CUST_000829,Desktop,2023-06-12 03:22:00,2023-06-12 03:59:00,18,37
SESS_00002221,CUST_000272,Tablet,2023-02-02 09:57:00,2023-02-02 10:06:00,1,9
SESS_00002222,CUST_001759,Mobile,2023-04-30 22:33:00,2023-04-30 22:43:00,1,10
SESS_00002223,CUST_001262,Tablet,2023-09-14 20:53:00,2023-09-14 21:28:00,5,35
SESS_00002224,CUST_000097,Mobile,2023-09-30 23:53:00,2023-10-01 00:22:00,4,29
SESS_00002225,CUST_001043,Desktop,2023-08-07 10:50:00,2023-08-07 11:11:00,3,21
SESS_00002226,CUST_000520,Mobile,2023-08-12 13:51:00,2023-08-12 13:56:00,1,5
SESS_00002227,CUST_001616,Desktop,2023-02-22 15:00:00,2023-02-22 16:50:00,13,110
SESS_00002228,CUST_001512,Mobile,2023-06-29 18:15:00,2023-06-29 18:56:00,8,41
SESS_00002229,CUST_000949,Mobile,2023-01-19 03:57:00,2023-01-19 04:20:00,5,23
SESS_00002230,CUST_001418,Desktop,2023-03-26 05:24:00,2023-03-26 06:11:00,23,47
SESS_00002231,CUST_001512,Desktop,2023-03-10 08:24:00,2023-03-10 09:19:00,13,55
SESS_00002232,CUST_000316,Mobile,2023-12-19 21:59:00,2023-12-19 22:39:00,10,40
SESS_00002233,CUST_001472,Mobile,2023-09-06 17:28:00,2023-09-06 17:42:00,3,14
SESS_00002234,CUST_000235,Mobile,2023-07-14 17:15:00,2023-07-14 17:25:00,5,10
SESS_00002235,CUST_001927,Mobile,2024-02-22 05:10:00,2024-02-22 05:41:00,4,31
SESS_00002236,CUST_000255,Desktop,2023-02-12 06:41:00,2023-02-12 06:59:00,3,18
SESS_00002237,CUST_000103,Desktop,2023-01-31 04:05:00,2023-01-31 05:48:00,25,103
SESS_00002238,CUST_001231,Desktop,2023-09-23 01:02:00,2023-09-23 02:42:00,12,100
SESS_00002239,CUST_001998,Mobile,2023-10-01 08:28:00,2023-10-01 09:13:00,11,45
SESS_00002240,CUST_001671,Desktop,2024-03-13 10:23:00,2024-03-13 11:28:00,9,65
SESS_00002241,CUST_000996,Mobile,2023-05-07 09:43:00,2023-05-07 10:26:00,14,43
SESS_00002242,CUST_000307,Mobile,2023-10-14 05:14:00,2023-10-14 05:54:00,20,40
SESS_00002243,CUST_000386,Mobile,2023-03-07 21:45:00,2023-03-07 21:51:00,1,6
SESS_00002244,CUST_001623,Desktop,2024-02-26 20:15:00,2024-02-26 21:16:00,12,61
SESS_00002245,CUST_001189,Mobile,2024-02-20 23:16:00,2024-02-20 23:57:00,6,41
SESS_00002246,CUST_000510,Mobile,2023-07-03 18:32:00,2023-07-03 19:15:00,21,43
SESS_00002247,CUST_001074,Mobile,2023-05-20 12:38:00,2023-05-20 13:13:00,4,35
SESS_00002248,CUST_001544,Tablet,2023-09-12 06:08:00,2023-09-12 06:49:00,5,41
SESS_00002249,CUST_000929,Mobile,2023-06-11 16:17:00,2023-06-11 16:40:00,4,23
SESS_00002250,CUST_000291,Mobile,2023-08-31 03:57:00,2023-08-31 04:40:00,14,43
SESS_00002251,CUST_000955,Desktop,2023-01-28 20:09:00,2023-01-28 20:50:00,10,41
SESS_00002252,CUST_000804,Mobile,2024-03-10 19:33:00,2024-03-10 19:52:00,4,19
SESS_00002253,CUST_001155,Desktop,2023-10-05 19:46:00,2023-10-05 19:57:00,1,11
SESS_00002254,CUST_000126,Mobile,2023-07-14 12:59:00,2023-07-14 13:02:00,1,3
SESS_00002255,CUST_000609,Desktop,2023-08-28 16:12:00,2023-08-28 16:26:00,1,14
SESS_00002256,CUST_000854,Desktop,2023-03-17 13:18:00,2023-03-17 14:17:00,8,59
SESS_00002257,CUST_000680,Mobile,2023-09-15 17:59:00,2023-09-15 18:37:00,6,38
SESS_00002258,CUST_001134,Mobile,2023-09-13 05:17:00,2023-09-13 05:36:00,2,19
SESS_00002259,CUST_000616,Tablet,2023-07-19 07:05:00,2023-07-19 07:19:00,2,14
SESS_00002260,CUST_001086,Mobile,2023-12-17 08:50:00,2023-12-17 09:00:00,1,10
SESS_00002261,CUST_001903,Desktop,2023-01-22 18:11:00,2023-01-22 19:17:00,16,66
SESS_00002262,CUST_001200,Mobile,2023-05-06 21:36:00,2023-05-06 21:40:00,1,4
SESS_00002263,CUST_001057,Mobile,2023-02-17 21:05:00,2023-02-17 21:16:00,3,11
SESS_00002264,CUST_000078,Mobile,2023-04-04 02:21:00,2023-04-04 03:04:00,21,43
SESS_00002265,CUST_000284,Desktop,2023-11-27 21:32:00,2023-11-27 22:25:00,26,53
SESS_00002266,CUST_000431,Mobile,2023-07-16 16:17:00,2023-07-16 16:21:00,1,4
SESS_00002267,CUST_000596,Mobile,2024-03-06 03:45:00,2024-03-06 04:11:00,3,26
SESS_00002268,CUST_000680,Desktop,2023-03-26 07:31:00,2023-03-26 07:40:00,4,9
SESS_00002269,CUST_001570,Desktop,2023-10-03 14:31:00,2023-10-03 15:39:00,17,68
SESS_00002270,CUST_000159,Desktop,2023-11-11 01:48:00,2023-11-11 02:01:00,4,13
SESS_00002271,CUST_000361,Mobile,2023-03-23 23:27:00,2023-03-23 23:30:00,1,3
SESS_00002272,CUST_000496,Mobile,2023-05-27 14:32:00,2023-05-27 14:52:00,6,20
SESS_00002273,CUST_000330,Mobile,2023-08-07 14:16:00,2023-08-07 14:52:00,9,36
SESS_00002274,CUST_000865,Mobile,2023-05-20 20:14:00,2023-05-20 20:20:00,1,6
SESS_00002275,CUST_000127,Desktop,2024-02-23 06:08:00,2024-02-23 06:43:00,11,35
SESS_00002276,CUST_001116,Mobile,2023-12-06 11:51:00,2023-12-06 12:09:00,6,18
SESS_00002277,CUST_000915,Desktop,2024-01-02 13:56:00,2024-01-02 15:05:00,23,69
SESS_00002278,CUST_000113,Mobile,2024-01-18 11:35:00,2024-01-18 11:58:00,3,23
SESS_00002279,CUST_000357,Desktop,2023-02-09 19:27:00,2023-02-09 21:10:00,25,103
SESS_00002280,CUST_001561,Mobile,2023-06-24 19:39:00,2023-06-24 20:07:00,4,28
SESS_00002281,CUST_000305,Desktop,2023-03-12 08:13:00,2023-03-12 08:32:00,6,19
SESS_00002282,CUST_001394,Mobile,2023-12-07 02:09:00,2023-12-07 02:33:00,6,24
SESS_00002283,CUST_001930,Desktop,2023-09-14 16:39:00,2023-09-14 17:53:00,24,74
SESS_00002284,CUST_001507,Mobile,2023-11-12 05:44:00,2023-11-12 05:59:00,7,15
SESS_00002285,CUST_000978,Tablet,2023-10-06 03:17:00,2023-10-06 03:29:00,4,12
SESS_00002286,CUST_001891,Mobile,2024-02-02 10:29:00,2024-02-02 10:32:00,1,3
SESS_00002287,CUST_000845,Desktop,2023-08-19 01:29:00,2023-08-19 02:40:00,8,71
SESS_00002288,CUST_001270,Mobile,2023-12-27 21:46:00,2023-12-27 22:29:00,5,43
SESS_00002289,CUST_001327,Tablet,2023-04-06 09:16:00,2023-04-06 10:06:00,6,50
SESS_00002290,CUST_000704,Desktop,2023-06-03 23:52:00,2023-06-04 01:00:00,17,68
SESS_00002291,CUST_001340,Mobile,2023-11-05 14:04:00,2023-11-05 14:12:00,2,8
SESS_00002292,CUST_001720,Mobile,2023-02-26 11:51:00,2023-02-26 12:19:00,3,28
SESS_00002293,CUST_001079,Mobile,2024-03-02 15:13:00,2024-03-02 15:22:00,1,9
SESS_00002294,CUST_000085,Mobile,2023-03-08 09:10:00,2023-03-08 09:36:00,3,26
SESS_00002295,CUST_000606,Desktop,2023-06-12 19:46:00,2023-06-12 21:36:00,22,110
SESS_00002296,CUST_001815,Desktop,2023-04-29 18:17:00,2023-04-29 19:19:00,10,62
SESS_00002297,CUST_000588,Tablet,2023-07-10 16:13:00,2023-07-10 17:03:00,25,50
SESS_00002298,CUST_001654,Mobile,2023-01-07 18:00:00,2023-01-07 18:14:00,1,14
SESS_00002299,CUST_000710,Mobile,2023-10-12 21:22:00,2023-10-12 21:56:00,4,34
SESS_00002300,CUST_000976,Mobile,2023-03-11 12:12:00,2023-03-11 12:57:00,15,45
SESS_00002301,CUST_001424,Mobile,2024-02-16 15:22:00,2024-02-16 15:26:00,1,4
SESS_00002302,CUST_000384,Desktop,2023-09-09 20:04:00,2023-09-09 21:29:00,28,85
SESS_00002303,CUST_000797,Mobile,2023-06-06 05:07:00,2023-06-06 05:09:00,1,2
SESS_00002304,CUST_000482,Mobile,2023-10-09 14:52:00,2023-10-09 15:04:00,1,12
SESS_00002305,CUST_001058,Mobile,2024-03-06 17:01:00,2024-03-06 17:34:00,11,33
SESS_00002306,CUST_000891,Mobile,2023-08-01 23:57:00,2023-08-02 00:39:00,10,42
SESS_00002307,CUST_001166,Desktop,2023-09-10 01:24:00,2023-09-10 02:55:00,15,91
SESS_00002308,CUST_001689,Mobile,2023-06-10 18:45:00,2023-06-10 19:26:00,20,41
SESS_00002309,CUST_001492,Mobile,2024-01-11 21:40:00,2024-01-11 21:49:00,1,9
SESS_00002310,CUST_001683,Mobile,2023-07-27 21:40:00,2023-07-27 21:59:00,6,19
SESS_00002311,CUST_001527,Mobile,2023-12-05 22:15:00,2023-12-05 22:39:00,4,24
SESS_00002312,CUST_000294,Desktop,2023-04-07 18:21:00,2023-04-07 20:09:00,54,108
SESS_00002313,CUST_000353,Mobile,2023-02-07 02:55:00,2023-02-07 03:04:00,1,9
SESS_00002314,CUST_000966,Desktop,2023-01-03 21:02:00,2023-01-03 21:10:00,4,8
SESS_00002315,CUST_001101,Mobile,2023-03-13 05:08:00,2023-03-13 05:13:00,1,5
SESS_00002316,CUST_000483,Desktop,2023-03-09 23:10:00,2023-03-09 23:23:00,2,13
SESS_00002317,CUST_001202,Desktop,2023-05-01 18:45:00,2023-05-01 19:38:00,10,53
SESS_00002318,CUST_001570,Desktop,2023-01-26 16:36:00,2023-01-26 17:51:00,37,75
SESS_00002319,CUST_000597,Mobile,2023-08-06 12:04:00,2023-08-06 12:34:00,15,30
SESS_00002320,CUST_001712,Mobile,2024-03-10 00:55:00,2024-03-10 01:02:00,1,7
SESS_00002321,CUST_000963,Mobile,2023-10-02 05:16:00,2023-10-02 05:47:00,3,31
SESS_00002322,CUST_000722,Mobile,2023-10-17 19:46:00,2023-10-17 19:54:00,1,8
SESS_00002323,CUST_000250,Mobile,2023-09-07 06:36:00,2023-09-07 06:40:00,1,4
SESS_00002324,CUST_000804,Mobile,2023-08-03 10:03:00,2023-08-03 10:30:00,4,27
SESS_00002325,CUST_001088,Mobile,2023-11-19 23:32:00,2023-11-19 23:57:00,5,25
SESS_00002326,CUST_001469,Mobile,2023-08-08 01:11:00,2023-08-08 01:42:00,10,31
SESS_00002327,CUST_000249,Mobile,2023-08-06 00:15:00,2023-08-06 00:39:00,12,24
SESS_00002328,CUST_000315,Desktop,2023-12-19 09:57:00,2023-12-19 11:56:00,29,119
SESS_00002329,CUST_000032,Mobile,2023-07-21 06:08:00,2023-07-21 06:39:00,3,31
SESS_00002330,CUST_001711,Desktop,2023-02-01 22:44:00,2023-02-02 00:18:00,23,94
SESS_00002331,CUST_000317,Mobile,2024-03-08 08:58:00,2024-03-08 09:05:00,1,7
SESS_00002332,CUST_001988,Mobile,2023-08-07 19:52:00,2023-08-07 20:10:00,2,18
SESS_00002333,CUST_001570,Mobile,2023-11-22 23:20:00,2023-11-22 23:49:00,7,29
SESS_00002334,CUST_000782,Mobile,2023-10-02 13:24:00,2023-10-02 13:55:00,6,31
SESS_00002335,CUST_001584,Mobile,2023-11-22 21:46:00,2023-11-22 22:04:00,3,18
SESS_00002336,CUST_001258,Mobile,2024-03-14 03:17:00,2024-03-14 03:29:00,1,12
SESS_00002337,CUST_001035,Mobile,2023-06-06 00:01:00,2023-06-06 00:03:00,1,2
SESS_00002338,CUST_000028,Desktop,2024-03-04 22:07:00,2024-03-04 22:42:00,4,35
SESS_00002339,CUST_001927,Desktop,2023-08-16 08:12:00,2023-08-16 09:17:00,10,65
SESS_00002340,CUST_000556,Mobile,2023-09-08 23:06:00,2023-09-08 23:09:00,1,3
